nice to see you here 🦜🦾,"This data is maintained @sureailabs, @proximasan, @EErratica, and @KyrickYoung as part our ongoing Image Synthesis Style Studies project, started in Feb 2022. Its purpose is to document artist names and other prompt modifier keywords (see tabs) that are recognized by AI text-to-image synthesis models, such as the CLIP models used in Disco Diffusion and Stable Diffusion. We are not afilliated with the development or training of these models.
Whitaker,William,Yes,x,,,,2018,sureailabs,x,x,15,
White,Tim,Yes,x,Yes,x,"sci-fi, fantasy, landscape",2020,proximasan,x,x,1,
Whiteley,Brett,Yes,x,,,,1992,sureailabs,x,x,13,
Whiteread,Rachel,Yes,x,,,,N/A,proximasan,x,x,12,
Whitmore,Coby,Yes,x,Yes,x,"portrait, scene",1988,KyrickYoung,x,x,2,
Whitten,Jack,Yes,x,,,,2018,sureailabs,x,x,11,
Whittredge,Worthington,Yes,x,,,,1910,sureailabs,x,x,10,
Wiesenfeld,Aron,Yes,x,,,,N/A,sureailabs,x,x,15,
Wiesner,David,Yes,x,Yes,x,"cartoon, children's illustration, whimsical",N/A,sureailabs,x,x,10,
Wiggins,Guy Carleton,Yes,x,,,,1962,proximasan,x,x,12,
Wileman,Peter,Yes,x,,,,N/A,EErratica,x,x,10,
Wiley,Kehinde,Yes,x,Yes,x,"melanin, photorealism, portrait, vibrant, colorful, detailed",N/A,sureailabs,x,x,9,
Wilhelm,John,Yes,x,,,,N/A,sureailabs,x,x,7,
Wilk,Emilia,Yes,x,,,,N/A,sureailabs,x,x,8,
Wilkes,Cathy,Yes,x,,,,N/A,sureailabs,x,x,14,
Wilkins,Edward Blair,Yes,x,,,,N/A,sureailabs,x,x,14,
Wilkinson,Arthur Stanley,Yes,x,,,,1930,sureailabs,x,x,13,
Williams,Gilbert,Yes,x,Yes,x,"fantasy, landscape",N/A,proximasan,x,x,11,
Williams,Kyffin,Yes,x,,,,2006,sureailabs,x,x,13,
Williams,Robert,Yes,x,Yes,x,"detailed, collage, surrealism",N/A,sureailabs,x,x,7,
Williamson,Al,Yes,x,,,"comics, sci-fi, fantasy",2010,sureailabs,x,x,3,
Willink,Carel,Yes,x,,,,1983,sureailabs,x,x,7,
Wiltshire,Stephen,Yes,x,,,,N/A,sureailabs,x,x,14,
Wimberly,Ronald,Yes,x,,,,N/A,sureailabs,x,x,14,
Winkelmann,Mike,Yes,x,Yes,x,digital,N/A,sureailabs,x,x,2,AKA Beeple
Winogrand,Garry,Yes,x,,,"photography,",1984,sureailabs,x,x,12,
Winterhalter,Franz Xaver,Yes,x,Yes,x,"portrait, romanticism",1873,EErratica,x,x,4,
Wirth,Nathan,Yes,x,,,,N/A,proximasan,x,x,10,
Wittfooth,Martin,Yes,x,,,,N/A,sureailabs,x,x,11,
Wittmann,Klaus,Yes,x,,,,N/A,sureailabs,x,x,7,
Witz,Dan,Yes,x,,,,N/A,sureailabs,x,x,14,
Woelfel,Brandon,Yes,x,Yes,x,"photography,",N/A,sureailabs,x,x,13,
Wojnarowicz,David,Yes,x,Yes,x,"photography, collage",1992,sureailabs,x,x,16,
Wolstenholme,Jonathan,Yes,x,,,,N/A,proximasan,x,x,11,
Wong,Liam,Yes,x,Yes,x,"photography, colorful, vibrant, sci-fi",N/A,KyrickYoung,x,x,1,
Wonner,Paul,Yes,x,,,,2008,sureailabs,x,x,7,
Wood,Ashley,Yes,x,,,,N/A,sureailabs,x,x,7,
Wood,Grant,Yes,x,,,,1942,sureailabs,x,x,7,
Wood-Evans,Jake,Yes,x,,,,N/A,sureailabs,x,x,15,
Woodman,Francesca,Yes,x,,,,1981,sureailabs,x,x,9,
Woodring,Jim,Yes,x,,,,N/A,sureailabs,x,x,8,
Woodroffe,Patrick,Yes,x,Yes,x,"sci-fi, surrealism, detailed",2014,proximasan,x,x,5,
Woodruff,Hale,Yes,x,,,"figurative, cubism",1980,sureailabs,x,x,4,
Wool,Christopher,Yes,x,,,,N/A,sureailabs,x,x,15,
Worrall,Mike,Yes,x,Yes,x,"scene, surrealism",N/A,proximasan,x,x,10,
Wray,William,Yes,x,,,,N/A,sureailabs,x,x,11,
Wrede,Thomas,Yes,x,,,,N/A,sureailabs,x,x,15,
Wright,Frank Lloyd,Yes,x,Yes,x,"architecture, arc deco, angular",1959,sureailabs,x,x,7,
Wrightson,Bernie,Yes,x,Yes,x,"horror, comics, high contrast, monochromatic, detailed, dark",2017,sureailabs,x,x,4,
Wtewael,Joachim,Yes,x,,,,1638,sureailabs,x,x,14,
Wu,Bayard,Yes,x,Yes,x,fantasy,N/A,KyrickYoung,x,x,10,
Wu,Tooth,Yes,x,,,,N/A,proximasan,x,x,12,
Wyeth,Andrew,Yes,x,,,"realism, scene",2009,sureailabs,x,x,3,
Wyeth,N.C.,Yes,x,,,,1945,proximasan,x,x,12,
Wylie,Rose,Yes,x,,,,N/A,sureailabs,x,x,14,
Wysocki,Charles,Yes,x,,,,2002,sureailabs,x,x,14,
Wyspiański,Stanisław,Yes,x,,,,1907,sureailabs,x,x,12,
Xuan,Qian,Yes,x,,,"landscape, scene",1305,proximasan,x,x,2,
Yamamoto,Takato,Yes,x,Yes,x,"dark, detailed, portrait",N/A,sureailabs,x,x,3,
Yang,Gene Luen,Yes,x,,,,N/A,sureailabs,x,x,10,
Yarrow,David,Yes,x,,,,N/A,sureailabs,x,x,11,
Yasunari,Ikenaga,Yes,x,,,,N/A,sureailabs,x,x,11,
Ye,Liu,Yes,x,,,,N/A,sureailabs,x,x,7,
Yeats,Jack Butler,Yes,x,,,"impressionism, expressionism,",1957,sureailabs,x,x,3,
Yeats,John Butler,Yes,x,,,,1922,proximasan,x,x,11,
Yerka,Jacek,Yes,x,Yes,x,"detailed, surrealism",N/A,KyrickYoung,x,x,1,
Yermolova,Iryna,Yes,x,,,,N/A,sureailabs,x,x,8,
Yiadom-Boakye,Lynette,Yes,x,,,,N/A,sureailabs,x,x,12,
Yoon,Dain,Yes,x,,,,N/A,sureailabs,x,x,9,
Yoro,Sean,Yes,x,Yes,x,"street art, portrait",N/A,sureailabs,x,x,10,
Yoshida,Akihiko,Yes,x,,,,N/A,proximasan,x,x,7,
Yoshida,Hiroshi,Yes,x,Yes,x,"ukiyo-e, landscape, detailed",1950,sureailabs,x,x,7,
Yoshii,Chie,Yes,x,Yes,x,"character, portrait, detailed",N/A,sureailabs,x,x,11,
Yoshioka,Tokujin,Yes,x,Yes,x,"light, architecture, installation, photography",N/A,proximasan,x,x,10,
Youll,Stephen,Yes,x,,,,N/A,sureailabs,x,x,12,
Young,Skottie,Yes,x,Yes,x,"comics, cartoon, vibrant",N/A,sureailabs,x,x,7,
Yue,Xiaofei,Yes,x,,,,N/A,sureailabs,x,x,11,
Yuon,Konstantin,Yes,x,,,,1958,proximasan,x,x,7,
Yuumei,N/A,Yes,x,Yes,x,"digital, whimsical, character",N/A,EErratica,x,x,1,
Zabaleta,Rafael,Yes,x,,,,1960,sureailabs,x,x,11,
Zacharevic,Ernest,Yes,x,,,,N/A,sureailabs,x,x,11,
Zadkine,Ossip,Yes,x,,,,1967,sureailabs,x,x,10,
Zagar,Isaiah,Yes,x,,,,N/A,sureailabs,x,x,11,
Zatzka,Hans,Yes,x,Yes,x,"realism, scene, romanticism, detailed",1945,sureailabs,x,x,11,
Zdarsky,Chip,Yes,x,Yes,x,,N/A,sureailabs,x,x,10,
Zener,Eric,Yes,x,Yes,x,,N/A,sureailabs,x,x,8,
Zenin,Igor,Yes,x,Yes,x,,N/A,proximasan,x,x,10,
Zhen,Chen,Yes,x,,,,2000,proximasan,x,x,10,
Zhong,Fenghua,Yes,x,Yes,x,,N/A,proximasan,x,x,5,
Zhuravleva,Anka,Yes,x,Yes,x,,N/A,sureailabs,x,x,9,
Zirnite,Nele,Yes,x,No,x,"monochromatic, dark, surrealism",N/A,proximasan,x,x,2,
Zorach,William,Yes,x,Yes,x,,1966,proximasan,x,x,10,
Zorn,Anders,Yes,x,Yes,x,,1920,sureailabs,x,x,7,
Zumthor,Peter,Yes,x,Yes,x,,N/A,sureailabs,x,x,8,
Zupa,Ravi,Yes,x,Yes,x,,N/A,sureailabs,x,x,8,
Vivier,Camille,Unsure,x,,,,N/A,sureailabs,x,x,14,CLIP recognition is very weak
Yata,Hannah,Unsure,x,Yes,,"surrealism, psychedelic, detailed",N/A,sureailabs,x,x,14,CLIP recognition is very weak
Aagaard,Zacharias Martin,No,x,No,x,-,1913,KyrickYoung,x,x,2,
Aaltonen,Wäinö,No,x,,,-,1966,sureailabs,x,x,3,
Abbott,Elenore,No,x,,,-,1935,EErratica,x,x,7,
Abe,Yoshitoshi,No,x,,,-,N/A,sureailabs,x,x,5,
Adams,Scott,No,x,,,-,N/A,sureailabs,x,x,7,
Adams,Tracey,No,x,No,x,,N/A,sureailabs,x,x,12,
Afshar,Petros,No,x,Yes,x,-,N/A,sureailabs,x,x,5,
Aida,Makoto,No,x,,,-,N/A,sureailabs,x,x,5,
Al Gazzar,Abdel Hadi,No,x,,,-,1966,sureailabs,x,x,1,
Al Halyan,Moosa,No,x,,,-,N/A,sureailabs,x,x,1,
Albani,Francesco,No,x,,,-,1660,proximasan,x,x,12,
Alexander,Lena,No,x,,,-,1983,sureailabs,x,x,9,
Allers,Christian Wilhelm,No,x,,,-,1915,sureailabs,x,x,5,
Allinson,Adrian Paul,No,x,No,x,,1959,sureailabs,x,x,12,
Amani,Charly,No,x,,,-,N/A,sureailabs,x,x,7,
Amano,Yumihiko,No,x,No,x,-,N/A,KyrickYoung,x,x,2,
Amaringo,Pablo,No,x,,,-,2009,sureailabs,x,x,6,
Ancher,Helga,No,x,No,x,,1964,sureailabs,x,x,12,
Angus,Glen,No,x,No,x,-,2007,KyrickYoung,x,x,2,
Anno,Moyoco,No,x,No,x,,N/A,sureailabs,x,x,12,
Antigna,Alexandre,No,x,,,-,1878,sureailabs,x,x,5,
Aoki,Shigeru,No,x,,,-,1911,sureailabs,x,x,7,
Aoyama,Tokio,No,x,No,x,-,N/A,sureailabs,x,x,5,
Arakawa,Hiromu,No,x,,,-,N/A,sureailabs,x,x,5,
Arinouchkine,Andréi,No,x,,,-,N/A,sureailabs,x,x,7,
Arms Botke,Jessie,No,x,,,-,1971,sureailabs,x,x,5,
Aronson,David,No,x,,,-,2015,sureailabs,x,x,3,
Art,Kubisi,No,x,,,,N/A,sureailabs,x,x,13,
Asghar,Anas,No,x,,,,N/A,sureailabs,x,x,13,
Auffray,Marie-Thérèse,No,x,,,-,1990,sureailabs,x,x,3,
Avon,John,No,x,,,-,N/A,sureailabs,x,x,5,
Avril I,Jean-Jacques,No,x,,,-,1831,sureailabs,x,x,10,
Aydogdu,Aykut,No,x,,,-,N/A,proximasan,x,x,10,
Bá,Gabriel,No,x,,,,N/A,sureailabs,x,x,14,
Baizley,John,No,x,No,x,-,N/A,sureailabs,x,x,1,
Balbusso,Anna and Elena,No,x,No,x,-,N/A,KyrickYoung,x,x,2,
Barbucci,Alessandro,No,x,,,-,N/A,proximasan,x,x,10,
Barceló,Tomàs,No,x,,,-,N/A,sureailabs,x,x,8,
Barra,Didier,No,x,,,-,1656,sureailabs,x,x,1,AKA Monsù Desiderio
Barton,Del Kathryn,No,x,,,,N/A,proximasan,x,x,13,
Bashkirtseff,Marie,No,x,,,-,1884,sureailabs,x,x,5,
Baskin,Leonard,No,x,,,-,2000,sureailabs,x,x,3,
Basset,Françoise,No,x,,,-,1797,sureailabs,x,x,10,
Battiss,Walter,No,x,No,x,-,1982,sureailabs,x,x,12,
Bauck,Joanna,No,x,No,x,-,1926,sureailabs,x,x,12,
Bawa,Manjit,No,x,No,x,-,2008,sureailabs,x,x,12,
Bechtle,Robert,No,x,No,x,"photorealism, streetscape",2020,proximasan,x,x,13,
Becker,Florianne,No,x,No,x,,N/A,proximasan,x,x,12,
Bedulenko,Max,No,x,,,-,N/A,sureailabs,x,x,5,
Beihong,Xu,No,x,,,-,1953,proximasan,x,x,10,
Belarski,Rudolph,No,x,Yes,x,"scene, comics",N/A,sureailabs,x,x,13,
Bell,Pedro,No,x,,,"collage, abstract",2019,proximasan,x,x,13,
Bellange,Jacques,No,x,,,,1616,sureailabs,x,x,13,
Bendre,Narayan Shridhar,No,x,,,-,1992,proximasan,x,x,10,
Bennett,Joe,No,x,,,,N/A,sureailabs,x,x,13,
Benning,Richard,No,x,,,-,N/A,sureailabs,x,x,7,
Benscoter,Wes,No,x,,,"horror,",N/A,sureailabs,x,x,15,
Berenstain,Jan,No,x,,,,2012,sureailabs,x,x,13,
Berg,Aase,No,x,No,x,-,N/A,KyrickYoung,x,x,2,
Bernea,Horia,No,x,,,-,2000,sureailabs,x,x,3,
Bevan,Robert,No,x,Yes,x,"watercolor, landscape",1925,sureailabs,x,x,13,
Beyit,Kerem,No,x,,,,N/A,sureailabs,x,x,14,
Bhattacharjee,Bikash,No,x,,,-,2006,sureailabs,x,x,7,
Biddle,George,No,x,,,-,1973,sureailabs,x,x,3,
Bissette,Stephen,No,x,,,-,N/A,sureailabs,x,x,4,
Blanché,Pascal,No,x,No,x,-,N/A,sureailabs,x,x,2,
Blasingame,Marguerite,No,x,No,x,-,1947,KyrickYoung,x,x,2,
Bleyl,Fritz,No,x,,,-,1966,sureailabs,x,x,3,
Bliss,Stephen,No,x,,,-,N/A,sureailabs,x,x,8,
Bloch,Albert,No,x,,,-,1961,proximasan,x,x,10,
Bloom,Hyman,No,x,,,-,2009,sureailabs,x,x,3,
Blume,Peter,No,x,,,-,1992,sureailabs,x,x,3,
Bocchio,Carlo,No,x,,,-,N/A,sureailabs,x,x,2,
Bodo,Camille-Pierre Pambu,No,x,,,-,N/A,sureailabs,x,x,2,
Bogen,Alexander,No,x,,,-,2010,proximasan,x,x,1,
Bogomazov,Oleksandr,No,x,,,-,1930,sureailabs,x,x,8,
Boily,Louis-Léopold,No,x,,,,1845,sureailabs,x,x,15,
Bolton,John,No,x,,,-,N/A,sureailabs,x,x,4,
Bonner,Paul,No,x,,,-,N/A,sureailabs,x,x,5,
Bonson,Tom,No,x,,,,N/A,proximasan,x,x,13,
Boquet,François,No,x,,,-,1987,sureailabs,x,x,10,
Bouzianis,George,No,x,,,-,1959,sureailabs,x,x,3,
Bracht,Eugen,No,x,,,,1921,proximasan,x,x,16,
Brauer,Arik,No,x,,,-,2021,sureailabs,x,x,2,
Bredenbekk,Børge,No,x,,,-,N/A,sureailabs,x,x,5,
Breton,Elisa,No,x,,,-,2000,KyrickYoung,x,x,2,
Bridgwater,Emmy,No,x,,,-,1999,KyrickYoung,x,x,2,
Britenbucher,Renie,No,x,,,-,N/A,KyrickYoung,x,x,1,
Broom,Lee,No,x,,,,N/A,sureailabs,x,x,15,
Brosnan,Pierce,No,x,,,-,N/A,KyrickYoung,x,x,2,
Brundage,Margaret,No,x,No,x,,1976,sureailabs,x,x,13,
Brunet,Marc,No,x,,,,N/A,proximasan,x,x,16,
Bruyn the Elder,Barthel,No,x,,,,1555,proximasan,x,x,16,
Bruyn the Younger,Barthel,No,x,,,,1610,proximasan,x,x,16,
Bua,Justin,No,x,,,"surrealism,",N/A,proximasan,x,x,16,
Buffet,Warren,No,x,,,-,N/A,sureailabs,x,x,1,
Busciglio,Nicholas,No,x,,,"figurativism, impressionism",N/A,proximasan,x,x,16,
Bush,George,No,x,,,-,N/A,KyrickYoung,x,x,2,
Busiek,Kurt,No,x,,,,N/A,proximasan,x,x,16,
Buzzelli,Guido,No,x,,,-,1992,sureailabs,x,x,10,
Caffi,Ippolito,No,x,,,,1866,proximasan,x,x,16,
Calder,Alexander Milne,No,x,No,x,"sculpture, ",1923,sureailabs,x,x,6,
Caliari,Benedetto,No,x,,,,1598,proximasan,x,x,16,
Camargo,Iberê,No,x,,,,1994,sureailabs,x,x,15,
Campendonk,Heinrich,No,x,,,,1957,sureailabs,x,x,3,
Camuncoli,Giuseppe,No,x,,,,N/A,proximasan,x,x,16,
Caniglia,Jeremy,No,x,,,,N/A,KyrickYoung,x,x,2,
Cantone,Giovanni Gabriele,No,x,No,x,"baroque, romanticism, portrait",1800,sureailabs,x,x,12,Death date is a generous guess. Born 1710
Canty,Thomas,No,x,,,,N/A,KyrickYoung,x,x,2,
Capullo,Greg,No,x,,,,N/A,proximasan,x,x,16,
Carbonell,Nacho,No,x,No,x,"sculpture, light, installation",N/A,sureailabs,x,x,12,
Caron,Marcel,No,x,,,,1961,sureailabs,x,x,3,
Carreño de Miranda,Juan,No,x,,,,1685,sureailabs,x,x,9,
Carte,Anto,No,x,,,,1954,sureailabs,x,x,3,
Carter,Keith,No,x,,,,N/A,proximasan,x,x,16,
Castiglione,Giovanni Benedetto,No,x,,,,1664,KyrickYoung,x,x,2,
Catargi,Henri,No,x,No,x,"impressionism, still life, landscape",1976,sureailabs,x,x,12,
Cawén,Alvar,No,x,,,-,1935,sureailabs,x,x,3,
Cearley,Clint,No,x,,,-,N/A,proximasan,x,x,9,
Chan,Pierre-Mony,No,x,No,x,-,N/A,sureailabs,x,x,12,
Chebokha,Artem,No,x,,,-,N/A,KyrickYoung,x,x,1,AKA RHADS.
Chernik,Echo,No,x,,,-,N/A,sureailabs,x,x,8,
Chevalier,Li,No,x,,,,N/A,proximasan,x,x,13,
Chiang,Doug,No,x,,,,N/A,sureailabs,x,x,15,
Chin,Zeen,No,x,No,x,,N/A,proximasan,x,x,12,
Chuangxing,Zeng,No,x,,,,N/A,sureailabs,x,x,13,
Chung,Peter,No,x,,,,N/A,sureailabs,x,x,14,
Cinar,Yildiray,No,x,,,,N/A,sureailabs,x,x,14,
CLAMP,N/A,No,x,,,-,N/A,proximasan,x,x,5,
Cold,Chris,No,x,,,,N/A,sureailabs,x,x,16,
Colletta,Vince,No,x,,,,1991,proximasan,x,x,17,
Coolidge,Cassius Marcellus,No,x,No,x,"scene, dogs",1934,sureailabs,x,x,7,
Copley,William,No,x,,,-,1996,KyrickYoung,x,x,1,
Cortes,Eduard,No,x,,,,1969,proximasan,x,x,17,
Costa,Giovanni (Nino),No,x,,,-,1903,sureailabs,x,x,5,
Costa the Elder,Lorenzo,No,x,,,,1535,proximasan,x,x,17,
Costa the Younger,Lorenzo,No,x,,,,1583,proximasan,x,x,17,
Cotton,Brent,No,x,,,-,N/A,sureailabs,x,x,10,
Coville,Bruce,No,x,,,,N/A,sureailabs,x,x,16,
Craft,Kinuko Y.,No,x,,,,N/A,sureailabs,x,x,16,
Crawford,Ralston,No,x,,,-,1978,sureailabs,x,x,9,
Cronenberg,David,No,x,,,-,N/A,sureailabs,x,x,5,
Cross,Peter,No,x,,,-,N/A,sureailabs,x,x,3,
Croy,Peter,No,x,,,-,N/A,sureailabs,x,x,3,
Csontváry Kosztka,Tivadar,No,x,,,-,1919,sureailabs,x,x,3,
Currie,Justin,No,x,,,-,N/A,sureailabs,x,x,7,
da Silva,João Artur,No,x,,,-,N/A,sureailabs,x,x,2,
Dąbrowski,Kazimierz,No,x,No,x,,1994,sureailabs,x,x,12,
Dale,Jeremy,No,x,,,,2014,sureailabs,x,x,13,
Damast,Elba,No,x,,,-,2005,sureailabs,x,x,2,
Das,Sunil,No,x,No,x,-,2015,proximasan,x,x,11,
Davis,Alan,No,x,Yes,x,comics,N/A,sureailabs,x,x,11,
Day,Anthony,No,x,No,x,-,N/A,sureailabs,x,x,12,
de Critz,Emmanuel,No,x,No,x,"baroque, portrait",1665,sureailabs,x,x,12,
De Nomé,François,No,x,,,-,1620,sureailabs,x,x,1,AKA Monsù Desiderio
De Ro,Jonas,No,x,,,-,N/A,sureailabs,x,x,12,
De Smet,Gustave,No,x,,,-,1943,sureailabs,x,x,3,
de Souza-Cardoso,Amadeo,No,x,,,-,1918,sureailabs,x,x,3,
Death Burger,N/A,No,x,,,-,N/A,KyrickYoung,x,x,2,AKA Josan Gonzalez
del Barco,Jesús Meneses,No,x,,,-,2005,sureailabs,x,x,8,
Del Rio,Eddie,No,x,,,,N/A,sureailabs,x,x,14,
Deschamps,Eric,No,x,Yes,x,"fantasy, sci-fi, digital",N/A,sureailabs,x,x,12,
Desiderio,Monsù,No,x,,,-,1620,sureailabs,x,x,1,
Deyneka,Aleksandr,No,x,Yes,x,"realism, expressionism",1969,sureailabs,x,x,12,
Di Cavalcanti,Emiliano,No,x,,,-,1976,sureailabs,x,x,3,
Djukaric,Dusan,No,x,,,-,N/A,EErratica,x,x,5,
Dobuzhinsky,Mstislav,No,x,,,-,1957,sureailabs,x,x,3,
Dohanos,Stevan,No,x,,,-,1994,KyrickYoung,x,x,2,
Domaradzki,Grzegorz,No,x,,,-,N/A,sureailabs,x,x,5,
Domínguez,Óscar,No,x,,,-,1957,KyrickYoung,x,x,2,
Donghi,Antonio,No,x,,,-,1963,proximasan,x,x,12,
Dongjun Lu,Russell,No,x,,,-,N/A,sureailabs,x,x,7,
Dos Santos,Dan,No,x,,,,N/A,sureailabs,x,x,14,
Dossena,Emilio Giuseppe,No,x,,,-,1987,sureailabs,x,x,3,
Dottori,Gerardo,No,x,,,-,1977,proximasan,x,x,1,
Driggs,Elsie,No,x,,,,1992,sureailabs,x,x,14,
Dros,Alberto,No,x,Yes,x,"photography, landscape, nature",N/A,sureailabs,x,x,12,
du Puigaudeau,Ferdinand,No,x,,,,1930,proximasan,x,x,17,
Dulac,Germaine,No,x,,,-,1942,KyrickYoung,x,x,1,
Dulbecco,Gian Paolo,No,x,,,-,N/A,KyrickYoung,x,x,1,
Dupas,Jean,No,x,,,-,1964,proximasan,x,x,12,
Durán,Victorina,No,x,,,-,1993,KyrickYoung,x,x,1,
Dvořák,František,No,x,,,-,1927,sureailabs,x,x,4,
Eckhardt,Danielle,No,x,,,-,N/A,KyrickYoung,x,x,1,
Eckhout,Albert,No,x,,,-,1665,proximasan,x,x,12,
Eibatova,Karine,No,x,,,-,N/A,KyrickYoung,x,x,1,
Elder,Collin,No,x,,,-,N/A,sureailabs,x,x,4,
Ellenshaw,Harrison,No,x,No,x,-,N/A,sureailabs,x,x,12,
Elliott,Harold,No,x,,,-,1968,KyrickYoung,x,x,2,
Ellison,Charles,No,x,,,-,N/A,sureailabs,x,x,7,
Eloy,Mário,No,x,,,-,1951,sureailabs,x,x,3,
Éluard,Nusch,No,x,,,-,1946,KyrickYoung,x,x,1,
Embleton,Ron,No,x,Yes,x,"comics, scene, detailed",1988,sureailabs,x,x,12,
Embry,Norris,No,x,,,-,1981,sureailabs,x,x,3,
Engström,Leander,No,x,,,-,1927,sureailabs,x,x,3,
Ernst,Jimmy,No,x,No,x,"abstract, expressionism",1984,sureailabs,x,x,8,
Evergood,Philip,No,x,,,-,1973,sureailabs,x,x,4,
Fahrenkrog,Ludwig,No,x,,,,1952,sureailabs,x,x,13,
Faithfull,Andrew Boog,No,x,,,,N/A,proximasan,x,x,12,
Faithorne,William,No,x,,,,1691,sureailabs,x,x,14,
Falconet,Étienne Maurice,No,x,,,,1791,sureailabs,x,x,14,
Fautrier,Jean,No,x,,,-,1964,sureailabs,x,x,7,
Fedosav,Alexander,No,x,,,-,N/A,sureailabs,x,x,9,
Fegredo,Duncan,No,x,,,-,N/A,proximasan,x,x,5,
Fein,Sylvia,No,x,,,-,N/A,KyrickYoung,x,x,1,
Felixmüller,Conrad,No,x,,,-,1977,sureailabs,x,x,3,
Fernández,Agustín,No,x,,,-,2006,KyrickYoung,x,x,2,
Fiebig,Frédéric,No,x,,,-,1953,sureailabs,x,x,4,
Filiger,Charles,No,x,,,,1928,sureailabs,x,x,13,
Fitzpatrick,Art,No,x,No,x,"cars, scene, ",2015,KyrickYoung,x,x,2,
Fjell,Kai,No,x,,,-,1989,sureailabs,x,x,4,
Flowers,Hannah,No,x,No,x,-,N/A,sureailabs,x,x,12,
Flynn,Danny,No,x,,,-,N/A,EErratica,x,x,2,
Foujita,Tsuguharu,No,x,Yes,x,"expressionism, magic realism",1968,proximasan,x,x,10,
Francés,Victoria,No,x,,,-,N/A,KyrickYoung,x,x,2,
Frenchy,N/A,No,x,,,-,N/A,sureailabs,x,x,12,
Friese,Richard,No,x,,,-,1918,sureailabs,x,x,5,
Friesz,Othon,No,x,,,,1949,sureailabs,x,x,13,
Fukuzawa,Ichiro,No,x,,,-,1992,sureailabs,x,x,2,
Fumito,Ueda,No,x,,,-,N/A,sureailabs,x,x,5,
Gabbiani,Anton Domenico,No,x,Yes,x,"baroque, scene",1726,sureailabs,x,x,14,
Gahō,Hashimoto,No,x,,,-,1908,sureailabs,x,x,7,
Gallen-Kallela,Akseli,No,x,,,,1931,sureailabs,x,x,14,
Garnelo,José,No,x,,,-,1944,sureailabs,x,x,5,
Garney,Ron,No,x,,,,N/A,sureailabs,x,x,12,
Gascar,Henri,No,x,,,-,1701,sureailabs,x,x,12,
Gassler,Josef,No,x,,,-,1978,sureailabs,x,x,4,
Gerstl,Richard,No,x,,,-,1908,sureailabs,x,x,4,
Gibran,Kahlil,No,x,,,-,1931,sureailabs,x,x,4,
Gierymski,Aleksander,No,x,,,-,1901,proximasan,x,x,10,
Gimel,Georges,No,x,,,-,1962,sureailabs,x,x,4,
Giménez,Juan,No,x,,,-,2020,sureailabs,x,x,1,
Goeritz,Mathias,No,x,,,-,1990,sureailabs,x,x,4,
Goldblatt,Lydia,No,x,No,x,photography,N/A,sureailabs,x,x,12,
Gomez,Pablo Munoz,No,x,,,-,N/A,sureailabs,x,x,10,
Gonzalez,Rodel,No,x,,,-,N/A,sureailabs,x,x,5,
Gotlib,Henryk,No,x,,,-,1966,sureailabs,x,x,4,
Goyo,Hashiguchi,No,x,,,-,1921,proximasan,x,x,12,
Granz,Matt,No,x,No,x,,N/A,sureailabs,x,x,14,
Greene,Balcomb,No,x,No,x,,1990,sureailabs,x,x,14,
Greene,Milton H.,No,x,,,"photography,",1985,sureailabs,x,x,13,
Grey,Allyson,No,x,,,-,N/A,sureailabs,x,x,4,
Griepenkerl,Christian,No,x,,,-,1916,sureailabs,x,x,4,
Griffin,Rick,No,x,No,x,,1991,sureailabs,x,x,15,
Griffiths,Mitch,No,x,Yes,x,"realism, scene, portrait",N/A,sureailabs,x,x,15,
Grimmer,Jordan,No,x,,,-,N/A,sureailabs,x,x,5,
Gritchenko,Alexis,No,x,,,-,1977,sureailabs,x,x,4,
Grubaugh,Carson,No,x,,,,N/A,sureailabs,x,x,10,
Grünewald,Isaac,No,x,,,-,1946,sureailabs,x,x,4,
Guangjian,Huang,No,x,,,-,N/A,sureailabs,x,x,5,
Gustafson,Scott,No,x,No,x,"storybook realism, whimsical, children's illustration, fantasy",N/A,sureailabs,x,x,11,
Häfner,Thomas,No,x,,,-,1985,sureailabs,x,x,2,
Haker,Matthias,No,x,,,,N/A,proximasan,x,x,12,
Hákonarson,Einar,No,x,,,-,N/A,sureailabs,x,x,4,
Hamiti,Bess,No,x,No,x,"landscape, vibrant, magic realism",N/A,sureailabs,x,x,12,
Hammer,Victor,No,x,,,-,1967,sureailabs,x,x,4,
Han,Yeong-Hao,No,x,,x,-,N/A,sureailabs,x,x,12,
Hara,Tetsuo,No,x,,,-,N/A,sureailabs,x,x,5,
Harlamoff,Alexei,No,x,,,-,1925,sureailabs,x,x,5,
Hausner,Rudolf,No,x,,,-,1995,sureailabs,x,x,2,
Hawker,Thomas,No,x,,,,1722,sureailabs,x,x,13,
Hawkins,Emery,No,x,,,-,1989,sureailabs,x,x,6,
Hawkinson,Tim,No,x,,,,N/A,proximasan,x,x,17,
Heath,Dave,No,x,,,,2016,sureailabs,x,x,13,
Heijermans,Hubertine,No,x,,,-,N/A,sureailabs,x,x,8,
Helfer,Fay,No,x,,,,N/A,sureailabs,x,x,14,
Hem,Andrew,No,x,,,-,N/A,sureailabs,x,x,6,
Henrichon,Niko,No,x,,,-,N/A,sureailabs,x,x,7,
Hersey,Edward,No,x,,,,N/A,proximasan,x,x,17,
Herzog,Werner,No,x,Yes,x,"film, personality",N/A,sureailabs,x,x,3,
